"analysis" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79" "80" "81" "82" "83" "84" "85" "86" "87" "88" "89" "90" "91" "92" "93" "94" "95" "96" "97" "98" "99" "100" "101" "102" "103" "104" "105" "106" "107" "108" "109" "110" "111" "112" "113" "114" "115" "116" "117" "118" "119" "120" "121" "122" "123" "124" "125" "126" "127" "128" "129" "130" "131" "132" "133" "134" "135" "136" "137" "138" "139" "140" "141" "142" "143" "144" "145" "146" "147" "148" "149" "150" "151" "152" "153" "154" "155" "156" "157" "158" "159" "160" "161" "162" "163" "164" "165" "166" "167" "168"
"SW-JAN-398896" NA "0.24" NA NA NA NA NA "0" NA NA NA NA NA NA "0.07" "0.07" NA "0.24" NA NA "0" NA NA NA "0" NA "0" NA "0" "0" "0" NA NA NA "0" "0" "0.14" "0" NA NA "0" "0.34" NA NA "0" "1.44" "0" "0" "2.22" "0" "2.56" "0" "0" "2.06" "0" "0" "0" "1.26" "0" "0" NA "0" NA "0" "0" NA "0" "0" "0" "0" "0" "0.27" "0" "0" "0" "6.4" "0.69" NA "0" "0" NA "0" "0" "0.42" "0" "0" "0" "0" "0" "1.15" NA "0" "0" "0" "0" "0" "0.71" "0" "0" "0" "0.74" "0" "0" "0.62" "0" "0" "7.96" "11.2" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "6.64" "0" "0" "0" "0" "0" "0.94" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13.5" "0" "0" "0" "0" "0" "0" "0" "10.4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9.17"
"SW_NOV_398851" NA "0.52" NA NA NA NA NA NA "0" NA NA "0" NA "0.12" NA NA NA "0" "0.39" NA "0" NA NA NA "0.97" NA "0" NA "0" "0" "0" NA NA "0" "0" "0" NA "0" "0.42" "0" NA "0" "0" NA NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3.71" "0" NA "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0.74" "0" "0" "0.57" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.8" "0" "2.49" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13.7" "9.02" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14" "5.8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "24" "0" "0" "0" "0" "0" "0"
"SW_NOV_398853" "0.02" NA NA "0" NA NA NA NA "0.27" NA "0.05" NA NA NA NA "0" NA "0" NA "0.1" "0" NA NA NA "1.02" NA "0" "0.19" "0" "0" "0" NA NA "0" NA NA "0.31" "0" NA "0.95" NA "0.72" NA "0.25" "0.34" "0" "0.86" "0" "4.9" "0" "0" "0" "0" "0" "4.94" "0" "0" "0" "0" "0" "1.21" "0" "1.82" "0" NA "0.5" NA "0" NA NA "0" "0.59" NA "0" "0" "0" NA NA "2.84" "0" "0.63" "0" "0" NA "0" "0" "0" "0" "0.7" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.63" "0" "0" "1.36" "0" "0" "0" "0" NA "0" "5.65" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.06" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398880" NA "0" "0" NA "0.31" "0" NA "0.14" "0" NA NA "0" "0.07" "0" "0" "0" "0" "0" "0.82" "0" "0" "0" "0" "0.16" "0" "0.13" "0" "0" "0" "0" "0" "0.42" "0" "0" "0" "0" "0" "0" "0" "1.81" "0" "1.41" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18.7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.46" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "32.8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "39.7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398881" NA "2.44" "0" NA "0.7" NA NA NA "0" "0.15" "0" "0" NA "0" "0" "0" NA "0" "0" "0.45" "0" NA "0.55" NA "0" NA "0" NA "0" "0" "0" "0" NA "0" "8.48" "0" "0" "0" "1.97" "0" NA "3.22" "0" "1.08" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16.7" "0" "0" "0" "0" "2.08" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6.82" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14.8" "0" "0" "0" "0" "11.4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14.3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398883" NA "0" NA NA "0" NA NA NA "0" NA NA "0" NA NA "0" "0" "3.3" "0" "0" "1.89" "0" NA NA NA "0" NA "0" NA "0" "0" "0" "0" NA "0" "0" "0" "5.73" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14.5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398884" NA "0" "0" NA "0.46" NA NA NA "0" NA NA "1.08" NA NA "0.49" "0.44" NA "0" "1.18" "0" "0" NA "0" "0" "0" NA "0" "0" "0" "0" "0" "0.61" NA "0" "0" "0" "0" "0" "0" "0" "0.69" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5.17" "11.5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.24" "0" "0" "0" "0" "10.7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15.5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "9.25" "0" "32" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398885" NA "0.84" "0" NA NA NA NA "0" "0.41" NA NA "0.55" "0.06" "0.2" "0.24" "0" "0" "0" "0.61" NA "0" NA "0.18" NA "1.52" NA "0" "0.3" "0" "0" "0" "0.32" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "6.98" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.58" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "14.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "3.84" "0" "0" "0" "18" "0" "0" "0" "0" "0" "21.7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "22" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398886" NA "0" "0" NA NA "0" NA "0.17" "0" "0.07" NA NA NA NA NA NA NA "0" "0" NA "0" NA NA NA "2.26" "0.15" "0" "0" "0" "0" "0" "0.5" NA "5.04" "4.22" "0.79" "0" "0" "0" "0" NA "1.62" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18.6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.81" "0" "0" "0" "0" "0" "0" "0" "1.36" "0" "0" "2.01" "0" "0" "0" "0" "1.56" "0" "0" "0" "0" "2.85" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7.61" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10.3" "0" "0" "0" "0" "0" "0" "24.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398887" NA "0" "0" NA "0" NA NA "0" "0" NA NA "0" NA NA "0" "0" "0.47" "0" "0" NA "0" "0" NA "0.21" "0" NA "0" "0.48" "0" "0" "0" "0.56" NA "0" "0" "0.88" "0" "0" "0" "2.35" "0.57" "0" "0.24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "10.8" "0" "0" "20.4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "21.7" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "30.2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398888" NA "0" "0.66" NA NA "0.11" NA NA "0.58" "0.07" NA "0" NA "0" NA NA "0" "0" "0.92" NA "0" "0.23" NA NA "0" "0.14" "0" NA "0" "0" "0" "0.47" NA "0" "4.16" "0" "0.68" "0" "0" "0" "0.52" "1.56" NA NA "0" "0" "0" "0" "0" "0" "0" "0" "28" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.03" "0" "0" "1.31" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "24.4" "0" "0" "0" "0" "0" "0" "0" "0" "24.1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398889" NA "0" "0" NA NA NA NA "0.18" "0.68" NA NA "0.92" NA NA NA "0.36" "0.45" "1.32" NA "0.25" "0" "0.28" NA NA "0" NA "0" "0" "0" "0" "0" NA NA "0" "0" "0.88" NA "2.79" "1.12" "0" NA "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "14.8" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0.97" "0" "1.63" "0" "0" "0" "0" "1.49" "0" "0" "0" "0" "3.74" "0" "0" "0" "1.56" "0" "0" "0" "0" "0" "0" "0" "1.71" "0" "0" "0" "0" "3.11" "0" "0" "0" "25.7" "0" "0" "4.08" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4.17" "6.31" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398890" "0" "1.01" "0" NA "0.29" "0.09" NA NA "0" NA NA "0" "0" "0.24" "0.29" "0" "0" "0" "0" NA "0" "0.19" NA NA "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.62" "0" "0" "0" "0" "0" "0" "0.16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.95" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.98" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15.4" "0" "27" "19.7" "0" "0" "0" "0" "0" "26.6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398891" NA "0" "0" NA NA "0.24" NA NA "0" "0.15" NA "0" NA NA "0" "0" NA "0" NA "0.46" "6.53" NA NA NA "4.71" "0" "0" "0.88" "0" "0" "0" "0" NA "0" "0" "0" NA "0" "0" "0" "0" "0" NA "1.18" "1.53" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17.8" NA "0" "0" "0" "0" "0" "0" "2.69" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398892" NA "0" "0.28" NA "0" NA NA "0.07" "0.26" NA NA "0" NA NA NA "0.13" NA "0.49" "0" NA "0" NA NA NA "0" NA "0" "0.19" "0" "4.03" "0" "0.2" "0.05" "0" "0" "0.34" "0" "0" NA "0" "0" "0" NA "0.24" "0.32" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.12" "0" "0" "0" "0" "0" "0" "0" "0.45" "0" "0" "0" "0.78" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.51" "0" "0" "0" "0" "21.1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17.3" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398893" NA "0" NA NA "1.57" NA NA NA "0" NA NA "3.59" NA "1.29" "1.65" "0" "0" "5.22" "0" "0" "0" NA NA "0.9" "0" NA "0" "2.01" "0" "0" "0" "2.06" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4.79" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "45.9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398894" NA "0" NA NA "0" "0" NA "0.21" "0.78" NA NA "0" NA NA "0" "0" NA "0" NA NA "0" NA NA NA "0" "0.2" "0" "0.58" "0" "0" "0" "0.62" "0" "0" "0" "0" "0" "0" "1.28" "0" "0.67" "2.14" "0" "0.75" "0.98" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5.23" "0" "1.15" NA "1.86" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4.38" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "39" "0" "4.63" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398895" "0.01" "0" "0" NA NA NA NA NA "0" NA NA NA NA NA NA "0.1" "0" "0" "0.28" NA "0" NA NA "0.06" "0.7" NA "9.71" "0.13" "0" "0" "0" "0.15" "0.04" "0" "0" "0.24" "0" "0" "0" "0" NA "0" NA "0" "0" "0" "0.62" "22" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.91" "0" "0" "0.86" "0" "0" "2.69" "0.27" "0.34" NA "0" "0.32" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.61" "0" "0" "0" "0" "0" "0" "0" "0" "1.49" "0" "0" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.02" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2.25" "0" "0" "0" "20.2" "0" "0" "0" "0" "0" "0" "0" "0" "4.37" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "19.2" "0" "0" "0" "0" "0"
"SW_NOV_398897" NA "0" "0" NA NA NA NA "0.2" "0.71" NA NA "0.96" NA "0.35" NA NA NA "0" "0" NA "0" NA NA NA "0" NA "0" "0.53" "0" "0" "0" NA "0.16" "0" "0" NA "0" "0" "0" "0" "0.61" "1.84" NA "0" "0" "0" "0" "0" "0" "0" "0" "0" "32.4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4.57" "0" "0" "0" "1.71" "0" "1.21" "0" "0" "0" "0" "0" "0" "0" "0" NA "0" "0" "0" "0" "0" "2.28" "0" "0" "0" "0" "0" "0" "0" "0" "25.8" "0" "0" "0" "4.06" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SW_NOV_398898" NA "0" "0" NA NA NA NA NA "0.95" NA NA "0" NA "0" "0.57" "0.51" NA "0" "0" "0.34" "0" NA "0.43" NA "3.62" "0" "0" "0" "0" "0" "0" NA "0.21" "0" "0" "1.22" "0" "0" "1.56" "3.41" "0" "0" "0.32" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "17.6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1.34" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8.46" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5.55" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "42.1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
